Date Purchased,Quantity,Card,Player,Year,Set,Variation,Number,Category,Condition,Investment,Current Value,Potential Profit,Ladder ID,Slab Serial #,Population,Notes
12/20/2021,1,2021-22 Panini NBA Sticker & Card Collection Donovan Mitchell European Edition Cracked  Ice Sticker #485 Raw,Donovan Mitchell,2021-22,Panini NBA Sticker & Card Collection,European Edition Cracked  Ice Sticker,485,Basketball,Raw,22,206.24,184.24,,,,
12/20/2021,1,2021-22  Panini NBA Sticker & Card Collection  Tobias Harris European Cracked Ice Edition #262 Raw,Tobias Harris,2021-22 ,Panini NBA Sticker & Card Collection ,European Cracked Ice Edition,262,Basketball,Raw,20,118.72,98.72,,,,
12/20/2021,1,2021-22 Panini NBA Sticker & Card Collection Khris Middleton European Edition #223 Raw,Khris Middleton,2021-22,Panini NBA Sticker & Card Collection,European Edition,223,Basketball,Raw,10,91.82,81.82,,,,
12/20/2021,1,2021-22 Panini NBA Sticker & Card Collection Saddiq Bey European Edition Cracked Ice Sticker #186 Raw,Saddiq Bey,2021-22,Panini NBA Sticker & Card Collection,European Edition Cracked Ice Sticker,186,Basketball,Raw,22,150.33,128.33,,,,
12/20/2021,1,2021-22 Panini NBA Sticker & Card Collection Christian Wood European Edition #340 Raw,Christian Wood,2021-22,Panini NBA Sticker & Card Collection,European Edition,340,Basketball,Raw,10,14.75,4.75,,,,
12/20/2021,1,2021-20 Panini NBA Sticker & Card Collection  Paul George European Edition Cracked Ice Sticker #353 Raw,Paul George,2021-20,Panini NBA Sticker & Card Collection ,European Edition Cracked Ice Sticker,353,Basketball,Raw,22,112.48,90.48,,,,
12/20/2021,1,2021-22 Panini NBA Sticker & Card Collection Deandre Ayton European Edition Cracked Ice Sticker #433 Raw,Deandre Ayton,2021-22,Panini NBA Sticker & Card Collection,European Edition Cracked Ice Sticker,433,Basketball,Raw,22,165.25,143.25,,,,
12/20/2021,1,2021  Panini Select Tom Brady Select Numbers #SN-10 PSA 10,Tom Brady,2021 ,Panini Select,Select Numbers,SN-10,Football,PSA 10,357,658.56,301.56,,75756176,1,
12/23/2020,1,2020 Panini Illusions Tom Brady Retail #1 SGC 9,Tom Brady,2020,Panini Illusions,Retail,1,Football,SGC 9,5000,16950.79,11950.79,,0805813,1,
12/20/2020,1,2020 Panini Illusions Tom Brady Retail #1 SGC 9.5,Tom Brady,2020,Panini Illusions,Retail,1,Football,SGC 9.5,5000,16950.79,11950.79,,BAC001888719,1,
12/27/2021,1,2021-22 Panini NBA Sticker & Card Collection  Anthony Edwards European Edition Card #397 Raw,Anthony Edwards,2021-22,Panini NBA Sticker & Card Collection ,European Edition Card,397,Basketball,Raw,22,793.25,771.25,,,,
12/26/2021,1,2021-22 Panini NBA Sticker & Card Collection Jamal Murray European Edition Card #318 Raw,Jamal Murray,2021-22,Panini NBA Sticker & Card Collection,European Edition Card,318,Basketball,Raw,22,6.75,-15.25,,,,
12/28/2021,1,2021-22 Panini NBA Sticker & Card Collection  Michael Porter Jr. European Edition Sticker #315 Raw,Michael Porter Jr.,2021-22,Panini NBA Sticker & Card Collection ,European Edition Sticker,315,Basketball,Raw,12,81.97,69.97,,,,
12/29/2021,1,2021-22 Panini NBA Sticker & Card Collection  Mo Bamba European Edition Card #260 Raw,Mo Bamba,2021-22,Panini NBA Sticker & Card Collection ,European Edition Card,260,Basketball,Raw,22,49.64,27.64,,,,
12/28/2021,1,2021-22 Panini NBA Sticker & Card Collection  Anthony Davis European Edition Card #370 Raw,Anthony Davis,2021-22,Panini NBA Sticker & Card Collection ,European Edition Card,370,Basketball,Raw,22,476.70,454.70,,,,
12/28/2021,1,2021-22 Panini NBA Sticker & Card Collection Shai Gilgeous-Alexander European Edition Card #423 Raw,Shai Gilgeous-Alexander,2021-22,Panini NBA Sticker & Card Collection,European Edition Card,423,Basketball,Raw,22,1695.55,1673.55,,,,
12/27/2021,1,2021-22 Panini NBA Sticker & Card Collection  Dillon Brooks European Edition Sticker #380 Raw,Dillon Brooks,2021-22,Panini NBA Sticker & Card Collection ,European Edition Sticker,380,Basketball,Raw,12,478.96,466.96,,,,
12/23/2021,1,2021-22 Panini NBA Sticker & Card Collection Giannis Antetokounmpo European Edition All Star Sticker #32 Raw,Giannis Antetokounmpo,2021-22,Panini NBA Sticker & Card Collection,European Edition All Star Sticker,32,Basketball,Raw,35,11.72,-23.28,,,,
12/30/2020,1,2020 Donruss Optic  Christian Wood Fast Break Red  #11 Raw,Christian Wood,2020,Donruss Optic ,Fast Break Red ,11,Basketball,Raw,15,67.71,52.71,,,,
12/04/2018,2,2018 Panini Revolution LeBron James #40 PSA 10,LeBron James,2018,Panini Revolution,,40,Basketball,PSA 10,30,1940.22,1880.22,,61863825,,
12/18/2020,1,2020 Donruss Optic Kevin Porter Jr. Fast Break Red #115 Raw,Kevin Porter Jr.,2020,Donruss Optic,Fast Break Red,115,Basketball,Raw,70,271.94,201.94,,,,
12/29/2020,1,2020 Donruss Optic  Ricky Rubio Fast Break Red #138 Raw,Ricky Rubio,2020,Donruss Optic ,Fast Break Red,138,Basketball,Raw,29,2288.01,2259.01,,,,
12/04/2021,1,2021-22 Panini NBA Sticker & Card Collection Kawhi  Leonard European Edition Sticker #356 Raw,Kawhi  Leonard,2021-22,Panini NBA Sticker & Card Collection,European Edition Sticker,356,Basketball,Raw,22,1021.16,999.16,,,,
12/28/2022,1,2022 Select Draft Picks Jalen Tolbert Rk.Sig-Gold Lzr.Prz. #RSJTO PSA 9/Auto 10,Jalen Tolbert,2022,Select Draft Picks,Rk.Sig-Gold Lzr.Prz.,RSJTO,Football,PSA 9/Auto 10,3500,14562.45,11062.45,,72388608,1,
12/28/2022,1,2022-23 Panini Prizm Draft Picks  Anthony Black Signatures Prizm Green #FS-ABL SGC 9.5/Auto 10,Anthony Black,2022-23,Panini Prizm Draft Picks ,Signatures Prizm Green,FS-ABL,Basketball,SGC 9.5/Auto 10,150,1721.19,1571.19,,2575433,1,
02/08/2023,1,2022 Bowman Inception  Harry Ford Primordial Prospect Autograpghs #PPA-HF Raw,Harry Ford,2022,Bowman Inception ,Primordial Prospect Autograpghs,PPA-HF,Baseball,Raw,100,295.75,195.75,,,,11/75
07/08/2021,1,2021-22 Topps Project 70 Mike Trout PR8459 #64 Raw,Mike Trout,2021-22,Topps Project 70,PR8459,64,Baseball,Raw,50,267.73,217.73,,,,
12/29/2022,1,2022 Panini Select Draft Picks Trey Lance Gold Lazer Prizm #40 BGS 9.5,Trey Lance,2022,Panini Select Draft Picks,Gold Lazer Prizm,40,Football,BGS 9.5,432.16,393.55,-38.61,,BAC001888720,1,
12/29/2018,1,2018 Topps Chrome Rookie Autographs Felix Jorge Rookie Autograph Blue Wave Refractor  #RA-FJ PSA 10/Auto 10,Felix Jorge,2018,Topps Chrome Rookie Autographs,Rookie Autograph Blue Wave Refractor ,RA-FJ,Baseball,PSA 10/Auto 10,150,6402.18,6252.18,,BAC001888722,1,
04/10/2018,1,2017 Panini Donruss Optic  Solomon Thomas Rookie Autographs Bronze #116 PSA 10/Auto 10,Solomon Thomas,2017,Panini Donruss Optic ,Rookie Autographs Bronze,116,Football,PSA 10/Auto 10,321,815.07,494.07,,BAC001888724,,
12/30/2022,1,2021-22 Skybox Metal Universe Cale Makar #45 Raw,Cale Makar,2021-22,Skybox Metal Universe,,45,Hockey,Raw,30,251.95,221.95,,,,
12/23/2018,1,2018 Topps Now Ronald Acuña Jr. Error Card. Misspelled  name #125 Raw,Ronald Acuña Jr.,2018,Topps Now,Error Card. Misspelled  name,125,Baseball,Raw,18,966.03,948.03,,,,"Error Card . Mispelled name . 
Name should be : Ronald Acuña Jr. "
04/14/2023,1,2022 Bowman Inception Autographs Harry Ford  Primordial Prospect #PPA-HF SGC 10/Auto 10,Harry Ford,2022,Bowman Inception Autographs,Primordial Prospect,PPA-HF,Baseball,SGC 10/Auto 10,2056.72,14562.45,12505.73,,1100882,1,11/75
02/08/2023,1,2022 Bowman Inception William Bergolla Orange #15 SGC 10,William Bergolla,2022,Bowman Inception,Orange,15,Baseball,SGC 10,100,1456.24,1356.24,,0847071,1,#3/25
02/08/2023,1,2022-23 Panini Prizm Draft Picks  Trey Mcgowens Penmanship Blue Ice Prizm #CP-TMC SGC 8.5,Trey Mcgowens,2022-23,Panini Prizm Draft Picks ,Penmanship Blue Ice Prizm,CP-TMC,Basketball,SGC 8.5,356,760.51,404.51,,7075588,1,41/75
12/28/2022,1,2022-23 Panini Prizm Draft Picks  Anthony Black Freshman Signatures #FS-ABL SGC 9/Auto 10,Anthony Black,2022-23,Panini Prizm Draft Picks ,Freshman Signatures,FS-ABL,Basketball,SGC 9/Auto 10,245,1521.02,1276.02,,6387224,1,
12/30/2022,1,2022-23 Panini Prizm Draft Picks Trent Frazier Orange Pulsar Prizm #DP-TFR SGC 9/Auto 10,Trent Frazier,2022-23,Panini Prizm Draft Picks,Orange Pulsar Prizm,DP-TFR,Basketball,SGC 9/Auto 10,453,760.51,307.51,,0251782,1,20/49
02/08/2023,1,2022 Bowman Inception Bryan Acuna Inception Silver Signings 48/100 #ISS-BA SGC 10/Auto 10,Bryan Acuna,2022,Bowman Inception,Inception Silver Signings 48/100,ISS-BA,Baseball,SGC 10/Auto 10,300,14562.45,14262.45,,6016371,1,48/100
12/30/2020,1,2020 Panini Illusions Tom Brady Retail #1 PSA 10,Tom Brady,2020,Panini Illusions,Retail,1,Football,PSA 10,3500,113311.87,109811.87,,75756132,1,None graded higher.
12/31/2021,1,2022 Prizm Draft Picks Ja Morant Blue Ice Prizm #19 PSA 9,Ja Morant,2022,Prizm Draft Picks,Blue Ice Prizm,19,Basketball,PSA 9,437,1521.02,1084.02,,75756175,1,01/99
01/08/2023,1,2022 Bowman Julio Rodriguez Chrome Prospects #BCP45 PSA 10,Julio Rodriguez,2022,Bowman,Chrome Prospects,BCP45,Baseball,PSA 10,100,741.60,641.60,,75756174,1,
01/11/2022,1,2021 Mosaic Lebron James J/M-Orange Fluorescent #1 PSA 10,Lebron James,2021,Mosaic,J/M-Orange Fluorescent,1,Basketball,PSA 10,100,2423.12,2323.12,,75756127,1,22/25. None graded higher . 
12/25/2020,1,2020 Panini Flux Stephen Curry Blue Pulsar #55 PSA 10,Stephen Curry,2020,Panini Flux,Blue Pulsar,55,Basketball,PSA 10,197,598.70,401.70,,75756130,2,
12/08/2022,1,2022 Select Draft Picks Kenny Picket Blue Rookie #23 PSA 9,Kenny Picket,2022,Select Draft Picks,Blue Rookie,23,Football,PSA 9,345,755.80,410.80,,75756131,,
12/08/2022,1,2021 Panini Instant Tom Brady Super Bowl Lv Champions #1 PSA 10,Tom Brady,2021,Panini Instant,Super Bowl Lv Champions,1,Football,PSA 10,100,1597.29,1497.29,,75756177,3,None graded higher 
05/01/2023,1,2022-23 Panini NBA Prizm Monopoly Shai Gilgeous-Alexander Black Icons Prizm #62 Raw,Shai Gilgeous-Alexander,2022-23,Panini NBA Prizm Monopoly,Black Icons Prizm,62,Basketball,Raw,35,1084.47,1049.47,,,,
12/24/2021,1,2021-22 Panini NBA Sticker & Card Collection  Kenyon Martin Jr.  European Edition #348 Raw,Kenyon Martin Jr.,2021-22,Panini NBA Sticker & Card Collection ,European Edition,348,Basketball,Raw,100,987.59,887.59,,,,
12/24/2021,1,2021-22 Panini NBA Sticker & Card Collection  Luguentz Dort European Edition #422 Raw,Luguentz Dort,2021-22,Panini NBA Sticker & Card Collection ,European Edition,422,Basketball,Raw,100,550.19,450.19,,,,
12/24/2021,1,2021-22 Panini NBA Sticker & Card Collection Desmond Bane European Edition #386 Raw,Desmond Bane,2021-22,Panini NBA Sticker & Card Collection,European Edition,386,Basketball,Raw,100,61.39,-38.61,,,,
12/24/2021,1,2021-22 Panini NBA Sticker & Card Collection Devin Booker European Edition #438 Raw,Devin Booker,2021-22,Panini NBA Sticker & Card Collection,European Edition,438,Basketball,Raw,100,212.35,112.35,,,,
12/24/2021,1,2021-22 Panini NBA Sticker & Card Collection  Jaylen Brown European Edition #38 Raw,Jaylen Brown,2021-22,Panini NBA Sticker & Card Collection ,European Edition,38,Basketball,Raw,100,89.28,-10.72,,,,
01/27/2014,1,2012 Panini Absolute Spectrum Tom Brady Spectrum Silver #34 PSA 10,Tom Brady,2012,Panini Absolute Spectrum,Spectrum Silver,34,Football,PSA 10,500,24402.22,23902.22,,1004116004,1,
06/30/2022,1,2022  Leaf HOF Cut Signature Edition Chris Bosh HOF CUT SIGNATURE EDITION #NN PSA 9/Auto 9,Chris Bosh,2022 ,Leaf HOF Cut Signature Edition,HOF CUT SIGNATURE EDITION,NN,Basketball,PSA 9/Auto 9,100,9653.37,9553.37,,75755058,1,
06/30/2022,1,2022 Leaf Hof Cut Signature Ed Claude Humphrey Authentic #NN PSA 10/Auto 10,Claude Humphrey,2022,Leaf Hof Cut Signature Ed,Authentic,NN,Football,PSA 10/Auto 10,100,15813.84,15713.84,,75755059,1,
12/05/2017,1,2017 Panini Revolution Lionel Messi Sunburst #184 Raw,Lionel Messi,2017,Panini Revolution,Sunburst,184,Soccer,Raw,200,5792.57,5592.57,,,,
05/08/2017,1,2017 Panini Revolution Soccer Lucas Moura Vortex  #V-13 Raw,Lucas Moura,2017,Panini Revolution Soccer,Vortex ,V-13,Soccer,Raw,100,562.62,462.62,,,,
05/08/2017,1,2017 Panini Revolution Radja Nainggolan Sunburst #99 Raw,Radja Nainggolan,2017,Panini Revolution,Sunburst,99,Soccer,Raw,100,562.62,462.62,,,,
05/08/2017,1,2017 Panini Revolution  Yannick Carrasco Vortex #V-4 Raw,Yannick Carrasco,2017,Panini Revolution ,Vortex,V-4,Soccer,Raw,50,281.31,231.31,,,,
05/08/2017,1,2017 Panini Revolution Hakim Ziyech Sunburst #146 Raw,Hakim Ziyech,2017,Panini Revolution,Sunburst,146,Soccer,Raw,50,281.31,231.31,,,,
05/08/2017,1,2017 Panini Revolution Tomas Vaclik Sunburst #62 Raw,Tomas Vaclik,2017,Panini Revolution,Sunburst,62,Soccer,Raw,50,281.31,231.31,,,,
01/14/2023,1,2022 Panini Prizm Draft Picks Autographs Kennedy Chandler Blue Cracked Ice Prizm #DP-KEN Raw,Kennedy Chandler,2022,Panini Prizm Draft Picks Autographs,Blue Cracked Ice Prizm,DP-KEN,Basketball,Raw,100,157.42,57.42,,,,33/75
12/23/2022,1,2022 Donruss Optic Rated Rookie Signatures Riley Adams  Green Stars Prizm  #RRS-RA Raw,Riley Adams,2022,Donruss Optic Rated Rookie Signatures,Green Stars Prizm ,RRS-RA,Baseball,Raw,400.12,573.90,173.78,,,,49/49
12/25/2022,1,2022 Panini Prizm Draft Picks Autographs  Brock Jones Silver Prizm Autographs  #PDP65 Raw,Brock Jones,2022,Panini Prizm Draft Picks Autographs ,Silver Prizm Autographs ,PDP65,Baseball,Raw,489.85,672.96,183.11,,,,
01/14/2017,1,2016 Panini Prizm Collegiate Draft Picks Autographs S’UA CRAVENS Autographs Purple Flash Prizm  #176 Raw,S’UA CRAVENS,2016,Panini Prizm Collegiate Draft Picks Autographs,Autographs Purple Flash Prizm ,176,Football,Raw,100,865.21,765.21,,,,83/99
12/25/2021,1,2021 Panini Certified Freshman Fabic Mirror Signatures Ihmir Smith-Marsette Signature Jersey- Mirror Gold Etch  #242 Raw,Ihmir Smith-Marsette,2021,Panini Certified Freshman Fabic Mirror Signatures,Signature Jersey- Mirror Gold Etch ,242,Football,Raw,499,500.96,1.96,,,,225/499
02/25/2023,1,2023 Panini Donruss 90’s Retro Signatures  Henry Bolte 90’s Retro Signatures  #90S-HB Raw,Henry Bolte,2023,Panini Donruss 90’s Retro Signatures ,90’s Retro Signatures ,90S-HB,Baseball,Raw,1000,2215.14,1215.14,,,,1 of 1
01/04/2022,1,2021 Panini Prizm Draft Picks Base Autographs  Matt McLain  White Sparkle Prizm  #PDP17  Raw,Matt McLain,2021,Panini Prizm Draft Picks Base Autographs ,White Sparkle Prizm ,PDP17 ,Baseball,Raw,1000,1003.68,3.68,,,,31/50
12/25/2021,1,2021  Panini Diamond Kings Signatures Cristian Javier DK Signatures Masterpiece #DKS-CJ Raw,Cristian Javier,2021 ,Panini Diamond Kings Signatures,DK Signatures Masterpiece,DKS-CJ,Baseball,Raw,652.14,862.43,210.29,,,,
06/17/2021,1,2020 Bowman Platinum Top Prospects  Anthony Volpe Purple Refractor  #TOP-29 Raw,Anthony Volpe,2020,Bowman Platinum Top Prospects ,Purple Refractor ,TOP-29,Baseball,Raw,612.13,996.83,384.70,,,,028/250
12/27/2022,1,2022 Panini Mosaic  Thunder Lane  Josh Allen Thunder Lane Carolina Blue Silver Prizm #TL-19 Raw,Josh Allen,2022,Panini Mosaic  Thunder Lane ,Thunder Lane Carolina Blue Silver Prizm,TL-19,Football,Raw,100,1225.84,1125.84,,,,04/15
08/28/2023,1,2021-22  Donruss Optic  Devonte’ Graham Blue Velocity Prizm #120 Raw,Devonte’ Graham,2021-22 ,Donruss Optic ,Blue Velocity Prizm,120,Basketball,Raw,55.95,112.25,56.30,,,,
08/28/2022,1,2021-22  Donruss Optice  Kawhi Leonard My House Holo #7 Raw,Kawhi Leonard,2021-22 ,Donruss Optice ,My House Holo,7,Basketball,Raw,100,32.95,-67.05,,,,
12/29/2020,1,2020-21 Panini Select  Josh Green  Blue #78 Raw,Josh Green,2020-21,Panini Select ,Blue,78,Basketball,Raw,65,636.36,571.36,,,,
02/28/2022,1,2021 Topps Opening Day Ken Griffey Jr. Legends of Baseball #LOB-11 Raw,Ken Griffey Jr.,2021,Topps Opening Day,Legends of Baseball,LOB-11,Baseball,Raw,100,1307.24,1207.24,,,,
08/29/2021,1,2021  Topps X Mickey Mantle #27 Raw,Mickey Mantle,2021 ,Topps X,,27,Baseball,Raw,45,51.20,6.20,,,,
08/30/2022,1,2021 Topps Holiday Clayton Kershaw Holiday #HW82a Raw,Clayton Kershaw,2021,Topps Holiday,Holiday,HW82a,Baseball,Raw,412.47,495.38,82.91,,,,
08/30/2022,1,2021 Donruss Mariano Rivera #260 Raw,Mariano Rivera,2021,Donruss,,260,Baseball,Raw,261.75,274.02,12.27,,,,
08/30/2023,1,2021 Donruss Paul Molitor #257a Raw,Paul Molitor,2021,Donruss,,257a,Baseball,Raw,701.1,864.89,163.79,,,,
12/31/2022,1,2022 Panini Select Draft Picks  Kyle Pitts Blue #81 Raw,Kyle Pitts,2022,Panini Select Draft Picks ,Blue,81,Football,Raw,93.31,133.84,40.53,,,,
12/31/2020,1,2020 Panini Contenders Patrick Mahomes II #2 Raw,Patrick Mahomes II,2020,Panini Contenders,,2,Football,Raw,90.18,133.99,43.81,,,,
12/30/2021,1,2021 Panini Prizm Draft Picks Collegiate George Kittle Green Prizm  #50 Raw,George Kittle,2021,Panini Prizm Draft Picks Collegiate,Green Prizm ,50,Football,Raw,125,371.91,246.91,,,,
12/31/2022,1,2022 Panini Prestige :Extra Points Jalen Hurts Extra Points Sunburts #234 Raw,Jalen Hurts,2022,Panini Prestige :Extra Points,Extra Points Sunburts,234,Football,Raw,245.16,153.09,-92.07,,,,
12/26/2021,1,2021 Topps Heritage C.J. Cron #197 Raw,C.J. Cron,2021,Topps Heritage,,197,Baseball,Raw,35.68,54.16,18.48,,,,
12/30/2021,1,2021 Topps Heritage Pete Alonso #31 Raw,Pete Alonso,2021,Topps Heritage,,31,Baseball,Raw,87.95,67.04,-20.91,,,,
12/26/2021,1,2021  Topps Heritage Bryce Harper #13 Raw,Bryce Harper,2021 ,Topps Heritage,,13,Baseball,Raw,119.85,101.99,-17.86,,,,
12/23/2021,1,2021 Bowman  Paul Goldschmidt #95 Raw,Paul Goldschmidt,2021,Bowman ,,95,Baseball,Raw,214.14,322.99,108.85,,,,
01/03/2022,1,2021 Topps 1989 Bowman X Kieth Shore Mike Trout PR7015 #1 Raw,Mike Trout,2021,Topps 1989 Bowman X Kieth Shore,PR7015,1,Baseball,Raw,243.44,140.01,-103.43,,,,
12/17/2021,1,2021  Topps Living Mickey Mantle PR14028 #407 Raw,Mickey Mantle,2021 ,Topps Living,PR14028,407,Baseball,Raw,53.24,61.22,7.98,,,,
09/04/2023,2,2021  Donruss Fernando Tatis Jr. Unleashed Rapture #UNL15 Raw,Fernando Tatis Jr.,2021 ,Donruss,Unleashed Rapture,UNL15,Baseball,Raw,305.2,395.21,-215.19,,,,
08/04/2021,1,2020 Bowman Platinum Alexander Canario Top Prospects Platinum  #TOP-88 Raw,Alexander Canario,2020,Bowman Platinum,Top Prospects Platinum ,TOP-88,Baseball,Raw,96.34,146.23,49.89,,1001100,,
09/05/2023,1,2021  Donruss The Rookies Alec Bohm The Rookies Rapture #TR7 Raw,Alec Bohm,2021 ,Donruss The Rookies,The Rookies Rapture,TR7,Baseball,Raw,231.16,125.68,-105.48,,,,
09/05/2023,1,2022  Topps Heritage Jose Altuve #42 Raw,Jose Altuve,2022 ,Topps Heritage,,42,Baseball,Raw,93.89,33.80,-60.09,,,,
03/16/2016,1,1990-91 Fleer Kevin Willis #7 Raw,Kevin Willis,1990-91,Fleer,,7,Basketball,Raw,88.92,447.98,359.06,,,,
08/16/2018,1,2002 UD Glass Jason Kidd UD Promos #50 Raw,Jason Kidd,2002,UD Glass,UD Promos,50,Basketball,Raw,274.53,477.23,202.70,,,,
07/14/2018,1,2013-14 Panini Prestige Kemba Walker #9 Raw,Kemba Walker,2013-14,Panini Prestige,,9,Basketball,Raw,261.92,671.71,409.79,,,,
05/16/2015,1,2012-13 Panini Threads Jason Richardson #108 Raw,Jason Richardson,2012-13,Panini Threads,,108,Basketball,Raw,101.13,671.00,569.87,,,,
10/04/2001,1,1990-91 SkyBox Kevin Johnson #224 Raw,Kevin Johnson,1990-91,SkyBox,,224,Basketball,Raw,55.13,918.83,863.70,,,,
12/31/2005,1,2003-04 Topps 1st Edition Luke Ridnour Rookie Card #234 Raw,Luke Ridnour,2003-04,Topps 1st Edition,Rookie Card,234,Basketball,Raw,67.6,1277.09,1209.49,,,,
09/16/2023,1,2021 Topps Opening Day Santiago Espinal Rookie Card #57 Raw,Santiago Espinal,2021,Topps Opening Day,Rookie Card,57,Baseball,Raw,95,156.11,61.11,,,,
09/16/2023,1,2021 Panini Illusions Patrick Mahomes II Retail #24 Raw,Patrick Mahomes II,2021,Panini Illusions,Retail,24,Football,Raw,106.86,169.01,62.15,,,,
08/26/2023,1,1990 Pro Set Superbowl XXIII SBXXIII SuperBowl Collectibles p #23 Raw,Superbowl XXIII SBXXIII,1990,Pro Set,SuperBowl Collectibles p,23,Football,Raw,654.76,1075.93,421.17,,,,
08/08/2010,1,2009 Topps Chrome Tom Brady Refractor #TC70 Raw,Tom Brady,2009,Topps Chrome,Refractor,TC70,Football,Raw,337,20468.88,20131.88,,,,
11/04/2018,1,2017 Topps Tyler Austin Rookie Card #43 Raw,Tyler Austin,2017,Topps,Rookie Card,43,Baseball,Raw,157.79,787.40,629.61,,,,
09/12/2018,1,2017 Topps Update Domingo German Rookie Card #US2 Raw,Domingo German,2017,Topps Update,Rookie Card,US2,Baseball,Raw,116.62,611.34,494.72,,,,
08/03/2010,1,1994-95 Fleer Ultra Chris Webber #348 Raw,Chris Webber,1994-95,Fleer Ultra,,348,Basketball,Raw,170.1,2300.47,2130.37,,,,
10/11/2023,1,1998 Upper Deck Michael Jordan Stickers Stick-Ums Michael Jordan Red Back European Collection  #SU35 Raw,Michael Jordan,1998,Upper Deck Michael Jordan Stickers Stick-Ums,Red Back European Collection ,SU35,Basketball,Raw,1319,3081.18,1762.18,,,,
10/11/2023,1,1998 Upper Deck Michael Jordan Stickers Stick-Ums  Michael Jordan Red Back European Collection  #SU24 Raw,Michael Jordan,1998,Upper Deck Michael Jordan Stickers Stick-Ums ,Red Back European Collection ,SU24,Basketball,Raw,1319,3081.18,1762.18,,,,
07/19/2003,1,1998 Upper Deck Michael Jordan Stickers Stick-Ums  Michael Jordan Red Back E.C. #SU05 Raw,Michael Jordan,1998,Upper Deck Michael Jordan Stickers Stick-Ums ,Red Back E.C.,SU05,Basketball,Raw,75,1284.24,1209.24,,,,
10/11/2023,1,1998 Upper Deck Michael Jordan Stickers Stick-Ums Michael Jordan Red Back E.C.  #SU20 Raw,Michael Jordan,1998,Upper Deck Michael Jordan Stickers Stick-Ums,Red Back E.C. ,SU20,Basketball,Raw,1083.45,2529.89,1446.44,,,,
08/14/2005,1,1998 Upper Deck Michael Jordan Stickers Stick-Ums Michael Jordan Red Back E.C. #SU08 Raw,Michael Jordan,1998,Upper Deck Michael Jordan Stickers Stick-Ums,Red Back E.C.,SU08,Basketball,Raw,65,1928.02,1863.02,,,,
07/19/2008,1,1998 Upper Deck Michael Jordan Stickers Stick-Ums Michael Jordan Red Back E.C. #SU02 Raw,Michael Jordan,1998,Upper Deck Michael Jordan Stickers Stick-Ums,Red Back E.C.,SU02,Basketball,Raw,100,4016.58,3916.58,,,,
10/11/2023,1,1998 Upper Deck Michael Jordan Stickers Stick-Ums Michael Jordan Red Back E.C. #SU03 Raw,Michael Jordan,1998,Upper Deck Michael Jordan Stickers Stick-Ums,Red Back E.C.,SU03,Basketball,Raw,748.85,1749.31,1000.46,,,,
10/10/2019,1,2018 Panini Donruss Josh Allen Green Press Proof #304 PSA 8,Josh Allen,2018,Panini Donruss,Green Press Proof,304,Football,PSA 8,7500,167272.65,159772.65,,63357148,1,
12/23/2021,1,2021 Prizm Draft Picks Sandy Koufax Blue & Carolina Blue Hyper #PDP201 PSA 8,Sandy Koufax,2021,Prizm Draft Picks,Blue & Carolina Blue Hyper,PDP201,Baseball,PSA 8,100,86.38,-13.62,,75756173,1,
02/13/2017,1,2016 Panini Contenders Tom Brady #58 Raw,Tom Brady,2016,Panini Contenders,,58,Football,Raw,100,1681.14,1581.14,,,,
01/01/2019,1,2017 Topps-1987 Topps Baseball David Ortiz 1987 Topps Baseball #87-76 Raw,David Ortiz,2017,Topps-1987 Topps Baseball,1987 Topps Baseball,87-76,Baseball,Raw,339,554.90,215.90,,,,
12/12/2011,1,1993 SkyBox Premium Michael Jordan Dynamic Dunks #D4 Raw,Michael Jordan,1993,SkyBox Premium,Dynamic Dunks,D4,Basketball,Raw,68,2145.84,2077.84,,,,
10/09/2023,1,2020 Donruss Justin Herbert #303 Raw,Justin Herbert,2020,Donruss,,303,Football,Raw,426.94,181.86,-245.08,,,,
05/23/2022,1,2020 Donruss Optic  Tee Higgins Rated Rookie #160 Raw,Tee Higgins,2020,Donruss Optic ,Rated Rookie,160,Football,Raw,250,183.94,-66.06,,,,
12/18/2021,1,2020 Donruss Optic Aaron Rodgers #38 Raw,Aaron Rodgers,2020,Donruss Optic,,38,Football,Raw,327,120.10,-206.90,,,,
10/11/2023,1,2019-20 Panini Mosaic Carmelo Anthony #25 Raw,Carmelo Anthony,2019-20,Panini Mosaic,,25,Basketball,Raw,275.77,337.05,61.28,,,,
10/11/2023,1,2020 Panini Chronicles Jonathan Taylor Prizm Black #PB-7 Raw,Jonathan Taylor,2020,Panini Chronicles,Prizm Black,PB-7,Football,Raw,333.43,373.36,39.93,,,,
10/11/2023,1,2021 Topps 206 Dennis Eckersley #NNO Raw,Dennis Eckersley,2021,Topps 206,,NNO,Baseball,Raw,180.39,199.39,19.00,,,,
10/11/2022,1,2022 Topps 206 Ozzie Smith #NNO Raw,Ozzie Smith,2022,Topps 206,,NNO,Baseball,Raw,103,128.46,25.46,,,,
10/29/2018,1,2017 Topps Update Andrew Benintendi 1987 Topps Baseball #US87-25 Raw,Andrew Benintendi,2017,Topps Update,1987 Topps Baseball,US87-25,Baseball,Raw,68.18,343.49,275.31,,,,
12/24/2017,1,2017 Topps Archieves Aaron Judge Rookie Card #62 Raw,Aaron Judge,2017,Topps Archieves,Rookie Card,62,Baseball,Raw,113.9,1605.27,1491.37,,,,
